z_0,z_1,z_2,z_3,z_4,z_5,z_6,z_7,z_8,z_9,z_10,z_11,z_12,z_13,z_14,z_15,z_16,z_17,z_18,z_19,z_20,z_21,z_22,z_23,z_24,z_25,z_26,z_27,z_28,z_29,z_30,z_31,label
-0.1908831,-0.75445855,0.5147542,0.801111,0.7293143,0.9862379,-1.1917346,0.31618804,0.5949316,0.0035973638,0.34561846,-2.5025172,-0.8296051,-0.44212076,0.5639635,-1.2351842,-0.1446433,0.604648,0.11425962,0.6678699,0.15989992,-1.220128,-0.44511053,0.61793035,-0.5459388,0.017269835,0.89178807,0.36419386,0.8457552,-0.15774442,1.0764655,-1.1305705,0
-1.100006,-0.22700843,0.35380906,0.29740846,-0.8456317,-2.0168803,-0.023604296,0.51955646,2.5155642,-1.2675526,0.94876134,1.6634341,0.10202128,1.4460156,0.26049414,-2.729948,-1.1565406,-0.6262868,-0.20525603,1.2124642,-0.015340388,0.12694581,0.8846465,-1.9489087,0.00846523,-1.726736,-1.1074747,-1.3332138,-0.36686125,0.9468018,0.4434554,-1.3413471,0
0.71292555,0.46098235,1.5449506,-0.13230571,-2.2091994,-0.1674023,-1.0012665,0.12960885,-0.36753207,-0.774626,0.30424172,-0.5690324,0.5327997,-0.28616652,-0.14022568,1.3426276,1.4419255,-0.022593185,1.0893604,-2.2850094,1.9739842,-0.08078391,-0.23233399,0.43635285,0.3200808,0.18373027,-0.051380746,0.19019885,-1.4029341,-0.16485968,-0.38604304,2.0525422,0
1.0165715,1.7949747,-0.87190455,1.1020054,-0.32251158,-0.6232461,0.5223218,-0.082163334,0.61460483,0.09277218,-0.25578642,1.1488385,-0.5554624,0.15977588,0.5529169,0.8220004,-0.6776042,2.1696873,1.4323149,-1.3332013,-0.78216255,1.7599949,-0.5733974,-0.58460784,-0.61481756,0.31684902,1.087937,0.5727354,0.4106233,1.1992104,-0.8270853,1.9887567,0
0.33959126,-0.18041974,-0.13858348,0.63735414,-0.25308064,1.8385048,0.74542713,-1.081531,0.6595922,-0.69861054,0.31866452,0.25892276,-0.20240578,-0.9873719,-0.36440086,2.4571173,-0.8605756,0.80347776,0.35529745,1.0021378,-0.20121464,-0.49413815,-1.3750219,1.5092694,0.8730214,1.2340928,2.3452828,-1.2524124,-0.2483022,-0.51277816,0.8334254,-0.6611411,0
0.20384291,-1.8561147,1.0325658,0.45528215,1.6576835,-0.10379797,-0.019136637,0.85398656,-1.3435476,1.0301238,-0.70048094,-1.989014,0.7748377,0.5826946,-0.16134977,-1.0649838,1.430098,-0.104337156,1.5868698,-1.5662031,1.4546579,-0.46814895,-0.481093,0.9751348,-0.8115626,-0.048522383,0.6141863,-0.66294223,1.2055074,1.604941,-0.19736788,-0.3863633,0
-0.6131966,-1.3499388,0.7184479,0.89315444,0.27636918,0.4683706,0.7905808,-0.7141591,0.5228563,-0.998188,0.44868246,1.7575425,-0.30880255,-0.06989965,-0.5915637,1.0536264,-0.58880955,1.9078515,1.159748,1.2529514,-0.2085651,1.6344997,-1.0979631,0.7964549,-1.1043516,0.9875595,0.056319572,0.4100612,-0.052282214,-0.38279086,-0.6396875,0.9320425,0
0.5385036,-0.55557525,-1.1214812,-0.9336218,1.178865,-0.292866,0.36333057,-0.13553065,-1.5063418,-0.48731792,0.826475,1.8202009,0.78804576,-0.37282386,1.0076938,0.3802994,1.3517656,-0.089083135,0.6175546,-1.2224517,-0.7638401,1.0725523,-0.9916332,-2.2179823,-0.028383985,0.17349122,0.51715845,0.82693255,0.010750413,0.16362038,0.64581203,1.0737004,0
-0.19873017,0.117106065,1.3640887,0.5884106,-0.76071966,-0.7211289,0.5772989,-0.447174,-1.7774127,0.44384038,-1.34806,-2.2719564,0.34105727,0.87921894,-0.19909841,-1.0729029,-0.92987776,0.6621279,-0.36110225,-1.384031,-0.9058149,-0.02927412,-1.229373,0.8313299,0.4583996,0.94334763,-0.19453676,-1.1707385,0.6443783,-0.35362047,-0.3216115,-0.2375135,0
0.3984505,-0.9807196,0.22916475,0.3009547,2.468756,0.29748797,-0.0556131,-0.07956321,-1.6691811,-1.0943121,-0.90410954,-2.0972614,0.430516,0.91839176,0.8854264,-1.3658175,0.690314,0.9811769,-0.13582917,-1.5181514,0.023266502,-0.542847,2.3162103,0.530769,-0.26418424,0.70291424,0.16149092,-0.93475693,0.73558694,1.2942408,0.17988318,-0.1777367,0
0.16645268,1.3473471,-1.2847191,-0.71320266,1.4832816,0.5167153,0.62525123,-0.89374703,1.9551803,0.11152721,1.455639,1.7666376,-0.38900664,1.3603591,0.34086934,0.44561276,1.1259482,1.1645576,0.36973977,-0.6412793,-0.40081427,1.635577,0.03749205,-0.19667849,-0.008674622,0.6236777,1.077998,-0.29991874,-0.044512793,0.40386072,-0.56697834,1.0606639,0
1.5360453,-0.5780964,0.11282823,0.24832827,0.1938079,-0.4573559,-0.17443357,1.1505073,0.82362765,0.46459615,-0.2638716,0.48813912,-0.47149533,-0.1159226,-0.18438527,0.65659976,-0.13536938,0.8326591,0.24599865,-2.3467672,0.9614698,-0.6619798,0.7015589,0.32446894,0.12475005,-0.7792243,0.28109968,0.0970721,0.66355675,0.7428534,-0.29778135,2.0257037,0
0.9424459,-0.44660574,-1.199311,-0.10923013,-0.17150338,-0.033587575,0.062488675,-1.6339223,-1.416333,-0.5974,-0.8752699,-2.294418,0.7204121,1.0370657,0.9474611,-1.2462507,0.977847,-1.8211154,-0.15198743,-1.3124148,0.026543861,-0.25879285,0.33509195,0.63620216,0.026827365,1.1201041,0.5806941,-0.57833546,0.8780351,0.6519496,-0.4716819,-0.53972006,0
-0.19500759,-0.28864944,0.7297775,-0.7129135,-0.16323683,0.9997535,0.6172314,-0.5236145,2.166921,0.18721323,1.3682514,0.67310023,1.2019653,1.179402,0.4934832,-0.049267508,0.020126991,-0.10939038,0.82736063,0.015351113,-0.87687933,-0.7057125,0.33776128,-0.39997318,0.036845624,-0.54673576,1.7811545,-1.6073245,-0.71763575,-1.2685765,1.9428897,-1.5553085,0
-0.718165,-0.78002435,0.3575145,1.3400878,0.51455784,0.367259,-1.2269862,-1.2400533,-1.2461793,1.2092657,0.13133624,-0.8703389,-0.030708417,-1.1450965,-1.3859568,0.7182779,1.9881456,0.48593038,-0.6325646,-1.9270574,1.199102,0.49341393,-0.29092088,0.06158352,0.02865643,0.6991055,-0.0010499065,0.7673215,-1.1592073,-0.1985998,-0.7093499,1.6910771,0
-1.170381,0.21565378,0.08925757,0.2724203,1.0033281,0.4733611,-0.5713226,-0.6926919,-1.4244584,0.30732822,-0.9260223,-2.230579,0.80310833,1.4018693,0.59987044,-1.1862653,-0.7842431,0.71959287,0.8025454,-1.4900854,0.49828586,-0.308698,-1.1802547,0.91502583,-0.44092834,0.2426838,0.3377646,-1.1042905,1.8803461,0.56343424,-0.5387611,-0.400953,0
-1.0134586,0.6049526,1.6491256,1.036542,-1.3943126,-0.7006792,0.6478619,-1.0864092,-1.5824925,-0.5885271,-0.8302078,-2.3023634,-0.23492005,0.2253899,1.3313696,-0.3436228,0.81249,1.3176343,-0.15551697,-1.5831627,0.78584135,-0.46308395,0.35000557,1.3683032,-0.9699305,0.14046793,-0.95881677,-1.8930773,0.4818038,0.033988744,0.37767398,0.5783024,0
0.31700057,-0.019125521,0.34986582,-0.40851563,0.100920886,-0.3787732,-1.4080948,0.07954621,0.9415513,-0.25794068,1.0413585,0.17471507,0.17645806,-0.79939747,0.7215195,-0.36715347,1.3881801,0.9472983,-0.14975797,-1.8434364,-0.22672367,0.08600063,-0.36171407,-2.030091,-1.1829755,0.9509114,-0.15696515,0.60253954,-1.3174763,-1.7936833,-0.2747994,1.8409209,0
-2.0305786,-0.49160942,-0.71125436,0.76250184,0.23348352,-1.3216357,0.18181434,0.7033152,1.7745812,0.019731302,0.497193,0.7106759,1.6544787,-0.062512845,1.570062,1.4671963,-0.14474966,-1.2156245,0.14032212,-2.383498,0.52108943,-1.9090936,0.025645256,1.2653029,-0.6560617,-1.0070722,-0.90927416,1.5030694,0.06723449,-1.101936,0.31469595,1.8324416,0
-0.12185538,-0.15206437,-1.3540581,-0.6578565,-0.33750254,-0.15536627,0.050514787,0.23458879,-1.4117922,-0.5273832,-0.7328526,-2.0116467,-1.1827679,0.8428605,0.41865522,-0.9814588,-0.93843734,-0.1321427,-0.37073436,-1.9784005,0.8196606,-0.7719133,-0.121716246,0.8335114,-2.2276287,0.3985682,0.42691547,-0.4625419,0.510904,-0.36627114,-0.31947523,0.15310256,0
0.50863147,0.89643157,-0.1795723,-0.115181796,-0.30057663,0.2904604,-1.0017091,1.163464,-0.464409,-0.83825064,-0.43801135,-0.46572915,0.3788643,-0.88447964,-0.81608754,1.089549,-0.12484387,-1.5498495,-0.38714492,-1.9953465,2.8225458,0.14182727,-1.1498653,0.24742523,0.6401741,1.1348671,-0.35381672,0.8764711,0.3525015,0.9634522,-1.4065459,1.8404118,0
-2.0685196,0.011858958,0.6041021,-0.5533979,0.9495466,-0.16156954,1.4545621,0.5684414,0.33092666,0.17790999,-0.16272774,3.1195698,-1.1855836,1.8443394,-0.7919411,0.79235095,0.19316576,-0.41608876,-0.6355472,2.073012,0.0663261,0.8973125,-1.6730543,0.6853344,1.1760772,-0.5129131,-0.34635812,-1.0915686,-0.3183932,0.60328406,0.17132631,-1.4652619,0
-0.3602404,-0.45009255,-1.3155763,1.3563082,0.04573062,0.18033603,-2.201657,-1.3607117,-1.8935082,0.93307155,2.290435,-1.3352445,-0.708739,0.02427217,-1.1185243,-0.09339765,0.21607031,1.433782,0.055809427,0.0012294799,0.6601596,1.1885781,-0.68727213,0.09494296,1.2801789,-0.62043947,0.4508566,0.9160661,-1.4916737,-0.2107351,1.2520808,1.2496498,0
-0.4208809,-0.94264144,-1.1815104,0.985235,-0.49341574,0.08923567,0.33115372,0.6268645,-1.187745,0.8328948,0.53202075,2.6555624,-0.10500987,-0.87643313,1.1841525,-0.03298054,-0.0014359206,1.7707334,-0.5323403,-0.98834586,1.3272177,1.1610943,0.08571707,-2.0367544,-0.009512402,0.54258823,0.9912265,1.0866027,-2.7781146,-0.0027075112,-0.032305777,0.65432996,0
-1.8203323,0.86732423,0.9823534,-0.07710506,0.16298303,-0.8450806,1.3809149,0.9962548,0.2165902,-0.1117864,-0.9466909,3.0789747,-0.8467039,1.7093853,-0.5367097,0.664556,-1.3322518,1.2165045,0.91121083,2.0809667,-1.2472726,0.93335986,-0.38198364,0.47223282,0.44188917,-1.4373784,-0.42784953,-0.6779107,0.11696565,0.43929935,0.54165727,-1.8505142,0
1.4179496,0.030657247,-0.24041235,0.5059185,0.3891129,0.6509937,-0.16135025,0.1942927,1.0803956,0.9106424,0.4770472,0.56416374,-1.1372939,-0.099543124,-0.61456364,0.12021023,-0.85108507,0.62021565,0.08125724,-1.5851674,-0.16223724,0.9402913,-0.4598564,-0.29973263,0.2771176,1.5677409,0.8811744,0.41633528,-1.3579558,0.77046,-0.3808866,1.6143899,0
-0.17492163,-0.005857587,0.30197603,-0.20909292,0.60398304,-0.10143012,-0.8685158,-0.30784035,1.7832829,-0.3110204,1.0584856,2.289031,-0.034665637,1.0001136,0.5261969,-2.7327936,0.15870893,1.4174169,-0.2952321,1.8191087,-0.7176196,-0.27918145,-0.13666818,-0.88964885,-1.3983959,-0.9988753,-1.5089647,0.19636378,-0.48585945,0.54933745,0.82155424,-1.2751999,0
-0.5715703,-0.7558976,-0.47586378,-0.7575184,0.42307806,-0.9976384,-0.9905741,-1.3794905,0.8911747,-0.7087356,-0.39986098,0.420107,0.23728412,0.15526073,0.5609116,1.073992,-0.13751836,0.66785634,-0.23637834,-1.6709746,0.011588395,0.9717183,-1.5579569,0.025022298,-0.42269728,1.3712137,0.49745658,0.81621265,-0.053468257,0.3564455,-0.5418758,1.9006965,0
-0.02503214,-0.010858551,-2.2379806,-0.82377976,0.018343726,-0.046094052,0.51746076,0.11649054,2.079473,-0.36660218,0.54908204,1.5003852,1.5415325,-0.0025087893,0.3439253,0.76046133,1.2710901,-0.59002984,1.0155518,-0.9799372,-0.5494768,0.88270754,0.5662941,-0.33086458,-1.2592528,0.76016617,0.7573662,-0.8354646,0.371559,0.53347766,-0.10048486,1.9587572,0
-0.2167622,0.39670467,-0.96422327,1.0153836,0.5792324,0.81649387,0.9362626,-0.85457575,2.7606015,0.4702513,2.63232,1.3478557,0.7117269,0.26606864,-0.4277197,0.6786992,0.2345053,0.4017339,-0.536011,0.37414235,0.87747955,-1.3871173,-0.20120257,-1.0722597,0.31116983,0.20014706,0.26626295,-1.9769895,-1.4487638,0.570878,1.4773012,0.160375,0
-0.10905352,-0.14160138,0.26491088,-0.4668839,0.2892762,-0.9782274,-1.6288533,-0.37488583,-1.5857081,0.26655322,0.9645135,-0.9143573,0.5707436,-0.12109715,-3.1610808,1.3723595,0.46917084,0.6683667,0.06641917,0.62927157,0.049890213,-0.47494438,-0.9029805,2.016523,1.6626174,-0.55725366,1.0943457,-0.21400207,0.06645634,0.12683108,-1.370931,0.3208952,0
0.2216458,0.8830046,-1.8003049,-0.6086937,-0.44069043,-1.1380696,-0.23290704,-0.5824647,0.8266467,-1.1464514,0.13390408,0.4324482,0.17512171,0.035400525,0.88112056,0.4943068,0.6113332,-1.0291302,0.4367361,-1.645715,-1.1453073,0.7268671,0.39949656,-0.19870919,0.92424583,0.86751544,0.6048997,0.6216832,0.20072591,1.2907398,-0.5695059,2.1561007,0
0.84258676,-1.9227623,1.1094857,2.7248404,-0.0058988375,0.101770096,-0.37080473,-1.2477856,1.0632962,-0.6035367,0.05359686,0.7223928,0.56125635,0.152479,-0.076667786,0.8611257,0.84206593,1.4804552,0.1446178,-0.776859,-1.3024318,1.6461757,-0.94972795,-0.031286065,0.24400985,1.3827055,0.78183,1.2592484,-0.28646594,1.1724503,-1.1320403,1.742295,0
0.15291804,-0.3263105,0.4723997,0.21054493,-0.7406928,1.9994848,0.05239749,0.8935472,1.6805258,-0.04062247,1.2872595,-0.21670686,0.74164534,1.5319943,0.5742458,-0.24906874,0.6623427,-0.6693882,-1.721768,-0.73013186,-1.1384677,-0.5596867,0.5780922,0.2080794,0.03694205,0.2393574,2.144352,-0.61064714,0.35066858,0.85648364,1.2454164,-1.030923,0
0.23170958,0.024900436,0.7065306,0.6561389,-0.26075166,1.4224844,-0.975746,-0.45075533,-0.5460607,0.75573343,1.3919569,-2.0922706,-0.0967496,0.011405423,0.25513577,0.5476431,0.89113706,0.0053400025,1.2434542,-1.1238667,0.73107016,-1.7910224,-0.2786979,0.45095712,-0.20234141,0.86115044,0.18288088,-0.01320871,-1.1323344,-0.48366508,1.6099575,0.48308456,0
0.34255904,0.5076184,0.36021432,-0.8640592,1.1640056,-1.0929683,0.15600501,-0.7272717,1.8890857,-0.98324925,-0.8240524,1.1737722,-3.1285696,-0.22157565,1.5253894,1.1224532,-0.22935319,1.1724074,-1.5789373,-2.4503605,0.9766723,-2.0186667,0.82216513,1.266163,0.32749033,-0.30181736,-0.7422078,1.6928478,0.70800734,-0.21658564,-0.4084397,2.2400844,0
0.6405962,0.6389713,-1.4041612,0.14821328,0.3869355,0.6302586,-2.8826814,-1.8004187,0.3633185,0.6895468,1.3651015,1.1786132,1.9565156,-0.23994347,-0.19467887,-1.3331916,1.9869764,-0.780737,-0.28223437,0.62992424,-0.34564862,-1.1860754,-0.44635954,0.74455184,-0.007178277,0.21767536,0.3750785,2.9853046,-0.94426715,-0.13570552,0.11222814,-0.25645593,0
-0.46807522,0.2101351,-0.12206605,0.21304739,0.025402606,1.0383428,-1.7246358,-1.4705513,0.37879026,-0.31473553,0.30581126,-1.5679582,-0.36476398,0.35644758,-1.6999232,0.8732847,1.0800548,-0.3851349,0.87250316,0.9460375,0.16246241,-0.89677936,0.67195606,2.344597,0.6199927,0.7976973,-1.0157032,0.45597652,-0.41425508,-0.21632895,-0.63366735,-0.102713615,0
-0.8227587,-0.13116264,-0.38645136,-0.63578564,1.146006,1.0161238,-1.1818367,0.14506218,1.2156363,0.1102594,0.22045392,-0.989651,-0.22240342,0.85152173,0.3216737,-1.0635204,-1.1890602,-0.9626547,-0.19103968,-0.5989694,1.791774,-0.8648255,-0.933639,0.35911268,0.27247036,-0.01812385,2.4491885,0.66016877,1.0725734,0.16230553,0.65111333,-1.6853298,0
-1.1545126,0.15977772,0.1770757,0.39844248,0.023151398,1.2086029,1.5509033,0.361365,0.7235873,0.2638643,-0.99156207,0.43994915,-0.46781978,-0.5784788,0.62391216,0.9251317,2.054214,-0.6781883,-0.71232593,1.4950118,-0.18940365,-0.38443992,0.06735186,1.3870667,0.38362306,1.6658125,1.6680722,-1.5830182,0.4448114,0.6646034,-0.4118686,-1.9688603,0
0.32487962,1.4756967,0.064349696,0.41189918,-1.6872431,1.3713843,-0.029770374,-0.5569772,2.8220809,0.3974707,2.2911587,0.78294384,0.05055347,-0.06943633,-0.04208959,0.77627915,-0.2657652,1.1669083,-1.0576442,0.17850178,-1.0496299,-1.4319202,-1.0430485,-1.0373282,-1.0341525,-0.1755984,1.6555517,-0.64535415,0.01616472,-1.7131948,1.5749445,-0.23968421,0
-0.2033245,0.4301015,0.42677218,-0.7526579,-1.3627319,-0.31646287,-1.7799412,-0.01915294,-2.2049706,-0.5414054,0.62254477,1.7000912,-0.014934644,0.041216627,0.45284405,-0.96378255,-0.54044366,-0.2630588,-0.48236352,0.16858853,0.85418427,-0.855075,1.0596963,0.7480875,0.5179938,1.0253947,0.36794627,2.4312704,-1.1099347,0.82149124,0.7449429,-0.55897504,0
1.5606377,-0.7217259,-1.4231871,-0.446773,0.85484654,1.0705074,0.31098366,-0.06375591,2.8335304,0.78940564,2.2812428,0.91871953,1.3986448,-0.097064905,-0.28737205,0.91931903,1.1332259,0.5550014,1.229811,0.0670857,-0.6245027,-1.2458303,-1.4897783,-0.57035226,-0.37593076,0.2834843,1.5128202,-0.6915343,-1.2272522,-0.31741244,1.5436742,-0.06287638,0
0.08576666,0.0014819503,-0.1483112,0.13455157,0.051339593,0.24034005,-2.1958184,-0.32058102,-2.6905036,0.8603341,1.9669007,-1.2862518,0.20452622,-0.16630754,-0.5169189,-1.194621,-0.34108555,-0.9325873,1.1205541,-0.43931484,-0.67269504,0.8016361,-0.016470492,-0.21728027,0.9714513,-0.031186715,0.92671645,0.6889257,-1.6460736,-0.76757026,0.6604589,0.7908587,0
-0.3109932,1.1319804,-1.1186013,1.4042412,-0.9943493,0.009980604,-0.41065186,0.06345409,1.2628958,-0.7270574,0.34333754,-0.3445937,-0.39399087,-0.61839175,1.0479238,-0.94015354,0.6813897,0.67149127,0.35310397,1.2610067,0.8525488,-1.2880397,0.18052354,0.24472487,-0.19694579,-0.1843094,2.2300162,-0.40637696,0.67070204,-1.2093809,1.6627364,-1.8826691,0
-0.6756531,0.8764917,2.1741927,-0.011763506,-0.2828181,0.49953938,-0.47741866,-0.5662841,0.9215689,0.35337707,-0.035623103,1.0624012,-0.5327066,-0.18931788,0.0027517974,0.7006563,0.2971791,1.086965,0.4936104,-1.4621419,0.15803541,1.2394676,0.0023938566,-0.022403963,-1.1775256,0.54901147,0.7365108,0.64992464,-0.36421168,-1.7702544,-1.3429242,1.4828522,0
0.44390875,0.20629591,-1.0555291,-0.99920785,-0.33102888,1.5047536,-1.151515,0.57790005,-0.76097536,1.1313467,1.3877742,-2.0389786,-0.047884293,0.4189946,-0.13630408,0.559121,-0.19533001,-0.0769808,0.68651915,-1.2007556,1.1366445,-1.5914599,-1.2354069,0.4119184,1.0000738,0.9070556,0.011593279,-0.07533159,-0.9321117,-0.6729448,1.1200545,0.5583199,0
0.22824544,-0.13798597,-0.3493852,0.16156176,1.007901,-1.3412101,0.20441121,-0.58049023,1.9218758,-0.33191344,-0.45343354,1.1500736,0.35982358,-0.16056818,2.1178095,1.5560983,1.187859,0.11242017,-1.3012158,-2.4011858,-0.36926708,-1.9643744,-1.7102095,1.3978992,-0.5695229,-1.9799097,-0.61396486,1.4793717,-0.8593846,-0.11482294,0.14073564,1.995004,0
0.76000583,1.2577932,-0.91373026,1.5232521,-0.5925228,-0.3542105,-0.8248653,-0.88996536,1.0700951,-1.5320879,0.08680199,0.66347206,-0.00029707327,0.77264845,0.85480475,0.95730066,0.36410874,0.87488955,0.49002647,-0.8658252,-0.5535651,1.6427133,1.1608062,0.23975834,-1.8042779,1.109082,0.6293344,1.15601,2.4308558,0.08912186,-0.30243784,1.6559203,0
0.25891042,0.18501687,0.4498161,-0.17380369,-2.3188224,1.3733603,-0.35148397,0.51059693,1.89635,0.72009546,1.406138,-0.24373105,-0.7183273,1.2497734,0.5792842,-0.12427755,-1.9560264,0.11146779,-0.94108593,-0.48994854,0.8895543,-1.0794759,1.2114948,-0.11043021,-0.24154508,-0.25258785,2.122898,-0.33618197,0.08875767,-0.8619987,1.5563924,-1.1077325,0
0.5158063,-0.975108,-0.87697405,0.87769794,-1.1400688,-0.3813979,-0.24879527,0.061414972,0.7449721,-0.44305587,-1.2581754,0.39926016,-1.0556278,-0.69251454,-0.5520446,0.6718423,1.2749351,0.70584136,0.35717648,-1.8100263,-1.3450557,0.5368569,1.7472118,0.013248324,-1.5471517,0.8582716,0.44860047,0.3945508,-0.43842772,2.016125,-0.69545037,2.0705848,0
-0.4186437,0.9275876,0.36902213,-0.6132384,-0.14046773,0.11837179,-0.39087272,-0.7682433,3.084861,0.46300763,0.9725421,-0.3004375,1.002665,1.8637375,-1.0909352,-0.5989708,0.3223558,0.17424807,-0.028459731,1.0873258,-0.8983188,-0.03320317,-0.82044023,0.96813357,-0.07040921,-0.4099133,-1.8379502,-0.77585196,0.06689522,-0.80455863,-0.020689085,-0.28324643,0
-1.6134887,0.7226377,0.087349005,1.028193,0.040992126,1.1442322,1.0862483,0.26718146,2.1520383,-1.0530498,1.1255541,0.87497693,0.842422,1.3520632,-0.25584263,0.8366939,-0.5053862,1.0732789,-0.8797996,-0.8810569,0.46251792,-0.5072256,0.39732498,-0.1668346,-1.1981149,0.51533383,2.108114,-1.7183526,-0.080007225,0.08354864,0.4010259,-0.6572983,0
-0.0027608648,0.49281538,0.6120913,0.674126,0.2257269,0.4444638,0.839253,1.0134181,2.8218796,0.29392764,2.3678048,1.4556705,-0.84230435,0.075714946,-0.6152383,0.6799763,-0.026105322,-0.5069529,-0.030444894,0.40990207,0.21509051,-1.2937752,0.8406167,-0.94716215,-0.18174678,-0.05418802,0.47201732,-2.145182,-1.2158241,-0.15147908,1.7144978,-0.22191554,0
-0.7517567,0.2581374,0.7496432,0.3021607,0.3724779,-0.08621442,-0.6941534,0.32218882,2.32333,0.15751214,1.2280742,1.7121134,1.0115302,1.0777372,0.19051136,-2.559747,0.06417924,0.3831253,0.4913059,1.5039351,-0.41193587,0.23785433,0.77696216,-0.83435893,-0.14935666,-1.0054705,-1.658871,0.051203635,-0.36583328,-0.010968489,1.1414196,-1.2980419,0
-0.41190103,-1.7508452,0.4030767,0.8385591,-0.62733376,1.1292186,-0.4478463,0.046591565,0.7677686,0.19808692,0.037398815,0.3364101,-0.016497612,-0.9713969,0.2792383,0.71270466,0.9381438,1.7119029,0.62866193,-1.5353119,-0.26473078,0.98677707,-0.38947335,-0.15553112,-0.4506147,-0.17282543,0.46888658,0.7463122,1.0583107,-0.18145761,-0.22646037,1.8620741,0
-2.169901,0.13133086,-0.904649,0.6948553,-1.5391288,-1.168068,0.7001059,1.0681701,0.17072587,0.14140113,-0.574496,3.0562994,-1.4396476,1.9472277,0.2610132,-0.8004186,-0.9965293,0.59950286,-1.2612561,1.9461911,-0.59118825,0.7581768,1.8412529,0.25672594,0.19364403,-1.6207918,-0.13004091,-0.41282505,0.6070419,-0.030443728,0.58162326,-2.4180455,0
1.6319981,-0.46199298,0.1570591,-0.5463234,-0.5877163,0.3981167,-0.19068366,1.9752004,0.77606547,-0.19313145,0.9268259,0.31859285,1.2238281,0.116761625,0.26642585,0.8191906,0.4101639,1.6061076,-0.3348616,-1.487136,-0.69993895,1.0845875,-0.682856,-0.7489554,-0.6661314,0.44443348,0.58308893,0.7946056,1.6940973,0.74187005,0.1964615,1.8307517,0
0.57579446,-1.8138919,2.368538,-1.6351212,2.0237136,-0.48720655,0.09262174,-0.38061476,0.943796,0.8851548,0.73531544,1.5380924,0.8690272,0.66555625,0.45547727,0.6489534,-0.43255275,-0.79447365,0.50624996,-0.5655886,-0.838609,1.7935631,0.89396006,0.39376736,-0.11312298,0.97741276,0.81100017,1.1120005,0.61010635,0.44134164,-1.0466173,1.4822534,0
-1.0476362,-0.6147188,-0.10403401,-0.3789696,-0.7580196,-0.39957,-0.6442642,-0.74614453,-3.1577291,-0.359649,1.443267,-0.9515605,0.23630181,-0.9477138,0.7016637,-0.19672379,0.12824295,0.8954667,0.43939185,-1.0392095,0.08760213,0.74130833,-0.60246176,-1.522914,0.830042,-0.36253285,-0.75737685,-0.6906087,-1.7117538,0.7685076,1.698859,1.4138892,0
-1.4306782,-0.3736443,-0.46263838,1.3165985,0.39578202,-0.68177897,-0.06477077,0.56188774,0.19952661,-0.13379139,-0.28510636,3.3580172,-0.42161155,1.5648373,0.069863595,-1.3064287,-1.4027681,-2.255224,0.026792958,2.1112275,0.23776197,0.274614,-0.3938573,0.63277215,0.10310017,-1.3212316,-0.1527693,-0.12346136,-0.7968644,0.6061145,0.9213986,-2.7986288,0
-1.5851494,0.107879505,-0.06733387,-0.7381039,1.2524384,1.7827072,-0.87928647,-0.32134587,-0.33794072,0.9921663,-0.23972887,-0.40913647,-1.0980444,0.25046316,-1.2873621,1.061845,-0.031464502,-0.7879483,0.2757141,-1.652305,-1.1139632,0.6174095,0.811985,0.39891222,0.16552046,-0.048466593,-0.19169137,1.149243,-0.97574776,0.8111939,-0.8179205,1.9596303,0
